ram,battery_power,int_memory,mob_weight,px_height,px_width,price_range
0.3917034064711061,-0.9025972554689959,-1.3806435313202894,1.3492488095807782,-1.4089485628999447,-1.1467840342018796,1
0.4673170183062863,-0.49513856507006043,1.1550242242836197,-0.12005943732924378,0.5857779134312672,1.7044646757511204,2
0.44149773621622473,-1.5376864991634263,0.49354567934346943,0.13424391309749079,1.3926842168511246,1.0749682073199385,2
0.5945691943215896,-1.419318611449769,-1.2152738950852517,-0.26133907645520743,1.2867495904244954,1.2369709749309044,2
-0.6576659870463955,1.3259058612938972,0.658915315578507,0.021220201796719875,1.2687181646497498,-0.09145171947901598,1
-0.9748743098671516,1.4124054715461853,-0.5537953501451016,0.6711065417761527,0.8089168073937417,0.9314800417216544,1
1.010444059415081,1.3259058612938972,-1.2152738950852517,-0.03529165385366558,-0.5952804748145578,-0.54043081828655,3
-1.3132913286904584,1.6286544971769052,-0.44354892598840995,1.3209928817555854,-0.3000158777531015,-0.2372542103288853,0
-0.9453665589070812,0.47001498090283717,1.1550242242836197,0.95366582002808,-0.5840108337053419,-0.9616380140750614,0
-1.4857272483633694,-1.6606069979429934,-1.2703971071635978,-1.3350643338125312,1.1086892608988843,-0.06367981645999325,0
1.6799011593216768,-1.0687675593747072,-1.2703971071635978,1.1797132426296217,-0.8950529283197004,-0.8736936545148227,3
1.569247093221413,0.6407378958744582,0.05255998271670267,1.038433603503658,-1.1136839658384885,-0.570517046557158,3
-0.5921956646037394,1.3122480280961677,0.05255998271670267,0.5298269026501891,-0.08589269667799969,-1.1652986362145614,1
0.512500761963894,-0.991373171254239,-0.8294114105368309,1.6318080878327055,-0.6786758190227553,0.4362144378824158,2
-1.614823658813677,1.42833961027687,1.0999010122052737,1.2644810261052,-0.6516286803606371,-1.5934488077578284,0
-1.4350108014007485,-1.0551097261769775,0.7691617397351987,0.5298269026501891,0.48885899989201054,1.417488344554552,0
1.318431210060815,-0.9117024776008158,-1.0499042588502143,1.57529623218232,0.7638382429568782,1.385087791032359,3
1.5010104191262503,-1.4648447221088678,-0.4986721380667558,-0.5438983547071348,-0.4600447815039671,-1.0218104706162774,3
-0.2666882868254634,-0.24474495644501626,0.9345313759702363,-1.1090169112109893,0.02905764263600236,-0.8644363535084818,1
0.19621455636064006,-1.2668061407417874,-0.7191649863801393,-0.5438983547071348,0.5790161287657376,-0.4339718567136296,1
0.6406750551966995,-1.0619386427758424,0.38329925518677777,-1.674135467714844,1.5076345561651268,1.3943450920387,3
1.0685374441177196,1.0709596416029432,-1.0499042588502143,0.44505911917461083,0.7412989607384464,0.3089265490452283,3
-0.6373794082613471,1.6172729695121304,0.8242849518135446,1.6600640156578983,-0.5366783410466351,-0.9940385675972546,1
-1.0025378263922176,0.8273949495767638,0.3281760431084319,-0.7416898494834838,-0.4036965759578877,-1.0727256261511522,0
0.4230553918661808,-1.674264831140723,-1.3255203192419436,-0.826457632959062,-1.0009875547463296,-0.01507898617670349,1
0.6065567181491183,-0.6317168970473572,1.375517072597003,-0.7416898494834838,-0.7981340147804438,0.42232848637290443,2
1.5111537085187745,-1.637843942613444,1.044777800126928,-0.2330831486300147,-0.2143666053230608,-1.4036741371278398,3
1.071303795770226,-0.643098424712132,0.49354567934346943,0.07773205744710533,-0.30226980597494474,-0.40851427894619213,3
0.2294107761907192,0.4882254251664767,1.0999010122052737,-1.250296550336953,-1.0325425498521341,0.1376664804279215,2
-1.5180013509759462,-0.8821105056724015,-0.6089185622234475,1.688319943483091,1.1853228204415522,0.0265788683518306,0
1.2981446312757667,0.7750399223188,-1.490889955476981,-1.4763439729384948,1.6068073979262265,1.1281976881063986,3
-1.4903378344508804,0.7500005614562957,0.05255998271670267,0.2755235522234544,-0.5231547717155761,-1.3828452098635728,0
0.09478166243539826,0.1832004837505138,0.49354567934346943,-0.939481344259833,-1.2624432284801383,-0.2303112345741296,1
1.586767320353955,0.16271373395391928,1.044777800126928,-1.1372728390361821,-1.0528279038487227,1.5447762333917396,3
-0.795061452454223,-1.3533057509940756,-0.5537953501451016,0.47331504699980353,-0.7530554503435802,-0.8574933777537261,0
-0.7360459505340823,-1.168925002824725,1.5408867088320406,0.5580828304753818,1.1019274762333549,-0.00582168517036258,1
-0.010339700359852325,-1.4785025553065976,1.5960099209103864,0.5580828304753818,-0.48709192016608527,-1.0102388443583512,1
1.2031665578730404,1.1073805301302224,-1.4357667433986352,-0.6004102103575202,-0.08138484023431333,0.1284091794215806,3
0.9634160813224689,-1.0209651431826532,-1.160150683006906,-1.5045999007636874,-0.6719140343572259,-1.2069564907430954,2
0.023778636687729005,-1.5445154157622911,0.9896545880485821,0.5298269026501891,1.8096609378921125,0.8365927064066601,2
0.3317657873334632,0.2469370386732523,0.658915315578507,-0.2330831486300147,-0.47582227905686936,-0.6584614061173967,2
1.1201760082978427,0.9275523930267815,0.49354567934346943,1.2644810261052,2.4339990553426727,1.5748624616623477,3
-0.22703724647286888,0.03296431857548729,-1.490889955476981,0.3320354078738399,0.08991370462576816,-1.243985694768459,1
-0.4566444336309162,0.950315448356331,0.10768319479504852,0.7276183974265381,0.5294297078851877,0.47324364190777946,1
-1.4940263033208891,-0.09906140233589965,-0.6640417743017933,-0.8547135607842548,2.1071794631754117,0.9268513912184839,0
-0.8964943463794647,0.6270800626767284,-0.2781792897533724,-0.6286661381827129,-1.0347964780739773,1.29251478096895,1
1.3488610782383876,1.1028279190643124,0.5486688914218153,0.6711065417761527,-0.9987336265244865,1.2485426011888305,3
0.15840775044304994,-0.4200204824825472,0.4384224672651236,1.57529623218232,-1.3931710653470426,-1.1051261796733456,1
-0.7876845147142053,-1.503541916169102,1.375517072597003,0.6145946861257672,0.8562493000524485,0.42001416112131923,0
1.0270421693301206,-1.462568416575913,1.761379557145424,-0.826457632959062,0.5406993489944036,1.3943450920387,3
-0.06013403010497102,0.7021981452642417,-0.9947810467718684,1.6318080878327055,0.8945660798237824,1.343429936503825,2
-0.06566673340998422,1.1870512237836455,1.706256345067078,-0.37436278775597837,1.6609016752504628,0.30429789854205785,2
0.9108553999248437,0.9457628372904211,0.6037921035001611,-0.8829694886094475,-0.2233823182104335,-1.4407033411532033,3
-0.6309245877388316,0.4973306472982965,-0.8845346226151768,-1.0807609833857965,0.8292021613903303,0.08212267438987605,1
0.7227434875543952,-0.3767706773564032,1.044777800126928,0.13424391309749079,0.10118334573498404,-1.0356964221257887,2
0.3944697581236127,1.5876809975837163,0.7691617397351987,-1.024249127735411,0.04934299663259096,-0.49877296375801594,2
-1.1242572991025077,-0.94584706059514,1.5408867088320406,0.219011696573069,0.39870187101828347,0.45704336514668287,0
1.6955771520192142,-0.5725329531905287,1.5960099209103864,-0.939481344259833,-0.1444948304459223,-0.998667218100425,3
-0.06290038175747761,1.1802223071847806,0.9345313759702363,1.1232013869792363,-0.8567361485483663,-1.2463000200200443,1
0.7245877219893996,-0.39953373268595266,0.8794081638918904,-0.3461068599307856,-1.1677782431627248,-1.3157297775676011,2
-0.6152485950412943,0.5587908966880801,-1.1050274709285601,-0.17657129297962923,0.6105711238715421,-0.6538327556142262,1
-1.5613408601985497,-1.0004783933860588,1.706256345067078,0.10598798527229807,-0.6403590392514213,-0.6399468041047148,0
-1.525378288715964,-0.1878373181211426,0.9896545880485821,0.5298269026501891,-0.7282622399033052,-1.630478011783192,0
0.02193440225272461,1.0959990024654476,1.2652706484403113,0.7841302530769236,0.24318082371110422,0.23486814099450104,2
0.7660829967769985,-1.2212800300826885,-1.2703971071635978,0.021220201796719875,-0.31804730352784694,0.7370767205884954,2
1.145073173170402,-1.417042305916814,0.658915315578507,-1.674135467714844,0.01328014508310012,0.8481643326645862,3
0.8702822423547469,0.27197639953575675,0.2179296189517402,0.4168031913494181,2.0733705398477644,1.4036023930450408,3
1.5766240309614308,1.42833961027687,-0.11280965351833487,1.1797132426296217,-1.2106028793777452,1.2253993486729782,3
-0.9905503025646889,0.007924957712982869,-1.2152738950852517,0.6993624696013454,-0.4194740735107899,-0.061365491208408035,0
1.7232406685442803,-0.16507426279159312,0.6037921035001611,-1.7023913955400367,-0.991971841858957,-1.5008757976944194,3
1.1561385797804282,0.476843897501702,0.7140385276568528,-0.06354758167885831,-0.16928804088619726,1.0934828093326203,3
0.06250755982282133,0.38351537065054914,-0.5537953501451016,-1.024249127735411,1.1875767486633955,-0.07988009322108985,2
-1.5973034316811354,-1.4420816667793184,-1.2703971071635978,0.049476129621912605,-1.0933986118419,-0.5219162162738682,0
1.4613593787736558,-0.45644137100982635,0.6037921035001611,0.021220201796719875,-1.4450114144494357,-1.4198744138889363,3
-1.4147242226157002,-1.0050310044519686,0.3281760431084319,-1.4198321172881094,0.265720105929536,0.37372765608961467,0
-0.2860527483930096,-0.9549522827269598,0.5486688914218153,1.3492488095807782,-0.6899454601319712,-0.02202196193145917,1
-1.1224130646675032,-0.28344215050525035,-1.2703971071635978,1.6035521600075127,0.8900582233800961,-0.417771579952533,0
-0.6226255327813119,-0.01028548655065671,0.05255998271670267,0.8971539643776945,-1.079875042510841,-1.0958688786670046,0
1.2206867850055823,-0.08995618020407986,-0.8845346226151768,-0.6851779938330984,1.1785610357760228,0.6954188660599613,3
-0.264844052390459,-0.3084815113677548,-0.16793286559668072,-0.826457632959062,0.7773618122879372,0.5426733994553362,1
1.2354406604856174,0.7978029776483495,1.430640284675349,-1.561111756414073,-0.7350240245688348,-0.10533767098852735,3
0.4322765640412028,-0.5452172867950693,1.761379557145424,1.6600640156578983,1.6947105985781103,0.8435356821614158,2
1.2538830048356613,0.6179748405449087,0.7140385276568528,1.1232013869792363,0.14175405372816122,1.1582839163770067,3
-0.10623989098008094,-0.5247305369984747,1.5960099209103864,-0.7416898494834838,0.9734535675882937,-0.2997409921216864,1
-0.0702773194974952,-0.25385017857683606,1.375517072597003,0.6428506139509599,0.6376182625336603,-0.468686735487408,1
-1.186961269892657,0.3948968983153239,-0.38842571391006414,-1.250296550336953,-0.2910001648657288,1.486918102102109,1
-1.1712852771951199,0.5861065630835395,0.5486688914218153,1.1797132426296217,-1.2376500180398633,-1.181498912975658,0
1.001222887240059,-0.3540076220268537,1.761379557145424,1.066689531328851,0.8562493000524485,-0.30899829312802735,3
0.5733604983190391,-1.2986744182031569,-1.6011363796336728,0.4168031913494181,0.04708906841074778,-0.11228064674328303,2
0.19344820470813345,0.16043742842096434,0.05255998271670267,-1.1372728390361821,-0.19858910777015856,0.34827007832217716,2
0.6434414068492061,1.1051042245972673,1.375517072597003,1.038433603503658,2.1635276687214913,1.5563478596496658,3
-0.14128034524516447,1.681009524434869,1.2101474363619655,0.8688980365525018,1.309288872642927,-0.02202196193145917,2
-0.6585881042638976,-0.8047161175519333,-0.9396578346935226,-1.052505055560604,0.27924367526059507,-1.040325072628959,0
-1.63695447203373,-0.8183739507496629,-0.9947810467718684,-1.6176236120644585,-0.5456940539340078,-0.33908452139863526,0
-0.65121116652388,0.19002940034937865,-1.3806435313202894,-0.007035726028472855,-1.055081832070566,1.7090933262542907,1
1.3756024775459514,-0.23108712324728659,-1.3806435313202894,1.57529623218232,0.6691732576394648,-0.1678244527813285,3
-1.1473102295400626,0.2651474829368919,-0.4986721380667558,-0.2330831486300147,0.01328014508310012,-0.8343501252378739,0
-0.4824637157209778,0.9708021981529256,1.5408867088320406,1.5187843765319347,2.0891480374006663,1.0009097992692113,2
-0.6567438698288932,-1.3237137790656612,0.27305283103008604,0.021220201796719875,-0.3811572937394559,-0.672347357626908,0
-0.39855104892827775,-1.4693973331747778,-0.05768644143998903,0.44505911917461083,1.3250663701958294,0.15155243193743287,1
0.4387313845637182,1.467036804337104,-1.2152738950852517,0.16249984092268352,0.4302568661240879,1.1281976881063986,3
-0.7526440604491218,1.123314668860907,-1.1050274709285601,-0.6004102103575202,0.4032097274619698,-0.8574933777537261,1
0.26629546489080713,-1.5832126098225252,1.375517072597003,1.462272520881549,-0.572741192596126,-0.6191178768404477,1
-0.9933166542171955,1.594509914182581,1.2652706484403113,1.6600640156578983,-0.7327700963469916,-1.6929647935759933,0
-0.8485442510693504,-1.5604495544929757,-1.3255203192419436,-0.5438983547071348,-0.7215004552377757,-0.8088925474704364,0
-0.29988450665554256,-0.9253603107985454,0.38329925518677777,-1.052505055560604,-1.1722860996064113,0.5843312539838703,1
0.5088122930938852,0.9616969760211057,-0.4986721380667558,0.8971539643776945,0.4527961483425197,0.8851935366899498,3
0.4359650329112116,0.952591753889286,0.5486688914218153,1.6318080878327055,2.5354258253256154,1.2601142274467567,3
0.8343196708721612,-0.23563973431319649,0.7691617397351987,-1.6176236120644585,-0.7936261583367574,1.375830490026018,3
0.20174725966565324,1.2211958067779698,0.49354567934346943,0.6428506139509599,2.2266376589331003,1.4290599708124783,3
-0.09978507045756554,-1.0368992819133378,0.6037921035001611,-0.9677372720850257,1.2461788824313182,0.5079585206815579,1
0.08187202139036749,-1.4147660003838591,-0.002563229361643179,1.6600640156578983,0.2769897470387519,-0.8736936545148227,1
-1.2303007791152605,-0.8456896171451224,-1.546013167555327,-0.1483153651544365,-1.2962521518077859,1.6720641222289272,0
0.9754036051499975,0.16271373395391928,-1.3806435313202894,1.5187843765319347,-1.1903175253811566,-1.7091650703370898,2
1.2428175982256349,1.2872086672336631,-0.5537953501451016,0.36029133569903266,1.156021753557591,-0.017393311428288715,3
0.6886251505068138,1.5057339983973381,-0.7742881984584851,-1.448088045113302,0.9238671467077437,0.947680318482751,3
0.9800141912375084,-0.7500847847610145,1.1550242242836197,-1.6458795398896513,-0.022782706466390718,-0.6445754546078852,2
-0.16525539290022162,-0.35173131649389877,0.4384224672651236,-0.939481344259833,-0.7282622399033052,-1.1120691554281013,1
-1.5087801788009243,0.15816112288800938,0.7691617397351987,1.6600640156578983,-0.8341968663299346,-0.6075462505825217,0
-0.8393230788943284,1.2280247233768344,-0.9396578346935226,-1.0807609833857965,1.802899153226583,1.6257776171972225,1
0.43688715012871376,1.0527491973393035,-1.2152738950852517,1.5187843765319347,-0.2143666053230608,0.20015326222072263,2
1.0307306382001293,-1.0619386427758424,-1.2152738950852517,-1.7023913955400367,1.345351724192418,1.0657109063135977,3
1.2999888657107712,-0.9412944495292301,1.0999010122052737,-0.28959500428040014,-0.10843197889643146,-0.8991512322822602,3
1.200400206220534,0.31977881572781064,0.2179296189517402,1.688319943483091,-0.24141374398517892,0.28809762178096127,3
0.33545425620347197,-0.16507426279159312,-0.38842571391006414,1.6318080878327055,-1.321045362248061,-0.11228064674328303,2
1.042718162027658,0.9571443649551958,-0.8845346226151768,-1.448088045113302,0.3919400863527539,-0.8088925474704364,3
0.6812482127667963,-0.9390181439962751,1.430640284675349,-1.4763439729384948,-1.0505739756268795,-1.0773542766543227,2
-0.5792860235587086,0.7408953393244758,-0.38842571391006414,1.377504737405971,1.383668503963752,1.65123519496466,1
1.5461941627838582,1.6354834137757701,-0.05768644143998903,1.1514573148044291,-0.5614715514869101,1.1119974113453022,3
-1.344643314085533,0.7568294780551604,-0.7191649863801393,-1.1372728390361821,0.15302369483737713,0.3390127773158363,0
1.5443499283488538,0.3994495093812338,1.2101474363619655,-1.1655287668613747,-0.8634979332138959,-0.977838290836158,3
-0.6991612618339943,1.255340389772294,-1.6562595917120186,1.2362250982800074,-0.052083773350352025,-1.0634683251448114,1
0.7725378172995139,-1.3510294454611205,0.49354567934346943,1.6035521600075127,-0.7169925987940894,-1.5541052784808795,2
0.25338582384577635,-1.2986744182031569,-0.11280965351833487,1.5470403043571272,-0.27747659553466975,-0.45248645872631144,1
0.19713667357814227,0.9412102262245112,0.2179296189517402,-1.448088045113302,-0.7485475938998938,0.02889319360341583,2
0.5309431063139379,-0.0580879027427106,-0.8845346226151768,-0.9112254164346402,-0.9446393492002503,-0.008136010421947807,2
0.10215860017541585,0.07621412370163128,-0.5537953501451016,-0.20482722080482196,-0.09040055312168604,-1.3481303310897943,1
1.5683249760039109,-0.8479659226780772,0.7691617397351987,1.0949454591540435,0.1056912021786704,1.0055384497723816,3
-1.6968920911713727,-1.5991467485532098,-1.6011363796336728,1.1797132426296217,1.6699173881378355,0.6653326377893533,0
-0.6429121115663603,-1.6287387204816242,-0.9947810467718684,0.4168031913494181,-0.7688329478964824,-0.4848870122485046,0
-0.7378901849690866,1.1711170850529609,-0.05768644143998903,-0.17657129297962923,2.1297187453938435,1.5609765101528361,2
-1.5917707283761222,-0.04670637507793586,-0.9947810467718684,0.19075576874787625,-0.9378775645347207,-1.4707895694238113,0
1.4392285655536032,0.6794350899346923,0.6037921035001611,-0.09180350950405104,0.4370186507896175,-0.2789120648574194,3
0.24508676888825656,-1.030070365314473,0.05255998271670267,0.021220201796719875,-0.3112855188623174,1.0309960275398191,2
-1.702424794476386,1.00039417008134,1.761379557145424,-0.17657129297962923,-0.471314422613183,-1.6559355895506296,0
1.3202754444958196,1.3099717225632126,-1.2703971071635978,0.021220201796719875,0.24994260837663373,-1.0773542766543227,3
0.06619602869283012,-0.3130341224336647,-0.05768644143998903,0.219011696573069,-0.5817569054834987,0.04046481986134196,1
1.5443499283488538,0.5064358694301163,0.4384224672651236,0.021220201796719875,1.397192073294811,0.10758025215731355,3
0.13258846835298838,-0.05125898614384576,0.8242849518135446,1.6600640156578983,2.720247939516756,1.6558638454678305,2
0.7753041689520205,-1.6674359145418582,0.49354567934346943,0.5298269026501891,0.5181600667759718,-0.5242305415254535,2
0.19990302523064885,-0.9003209499360411,1.3203938605186571,0.19075576874787625,-1.1384771762787635,-1.0449537231321295,1
1.3211975617133218,-1.1302278087644908,1.3203938605186571,1.4057606652311636,-0.153510543333295,0.2487540925040124,3
-0.7102266684440207,1.0322624475427091,1.5960099209103864,1.0101776756784655,0.7435528889602896,1.722979277763802,1
0.02101228503522241,0.561067202221035,-0.002563229361643179,-1.5893676842392657,-0.3045237341967879,-0.5520024445444762,2
-1.493104186103387,0.7021981452642417,0.7140385276568528,0.7276183974265381,-0.13998697400223595,-1.5309620259650272,0
-0.6733419797439328,1.0322624475427091,0.7691617397351987,-0.03529165385366558,0.0651204941854932,1.558662184901251,1
-1.6139015415961748,-1.3692398897247602,1.5408867088320406,-1.2220406225117602,1.0816421222367663,1.7067790010027055,0
-1.4921820688858847,-0.03304854188020618,-1.4357667433986352,-0.8829694886094475,0.22965725438004514,-0.9847812665909137,0
1.4549045582511406,0.2674237884698468,-0.16793286559668072,1.6318080878327055,2.1793051662743936,1.6928930494931942,3
-0.9647310204746274,1.3691556664200413,0.10768319479504852,0.049476129621912605,-0.7530554503435802,0.6792185892988647,1
0.7568618246019765,0.5519619800892153,0.27305283103008604,-1.250296550336953,-1.1925714536029999,0.6514466862798419,2
0.7900580444320556,-0.6317168970473572,1.044777800126928,0.3320354078738399,-0.20535089243568808,-1.4592179431658852,2
-1.5069359443659198,0.13084545649255003,-0.9947810467718684,-0.45913057123155654,0.3739086605780085,0.04740779561609765,0
-1.4645185523608188,-0.10361401340180955,-0.3333025018317183,0.7276183974265381,0.19134047460871112,1.1050544355905465,0
0.1777722120105961,0.46090975877101736,-1.6011363796336728,-0.6286661381827129,-0.153510543333295,-0.417771579952533,2
1.4567487926861449,-1.6423965536793539,0.05255998271670267,1.2079691704548146,0.03356549907968872,-0.6422611293563001,3
0.0016478234676762502,-1.116569975566761,-0.2781792897533724,0.2755235522234544,-0.4397594275073785,0.7000475165631317,1
-0.06843308506249081,-0.256126484109791,-1.2152738950852517,0.5580828304753818,1.3025270879773976,0.8319640559034897,2
0.3114792085484148,0.7591057835881154,1.430640284675349,0.47331504699980353,1.0455792706872753,1.5864340879202736,3
-0.7969056868892274,0.7522768669892506,0.658915315578507,-0.8547135607842548,-1.3526003573538654,1.5980057141781998,1
1.51760852904129,0.07166151263572139,-0.002563229361643179,-1.1090169112109893,-0.7801025890056983,-0.9408090868107943,3
-0.2196603087328513,1.4010239438814105,-1.3255203192419436,-1.1090169112109893,-0.3135394470841606,-1.4453319916563738,1
1.1054221328178073,-1.3965555561202194,-1.2152738950852517,1.2079691704548146,-0.022782706466390718,-0.94775206256555,2
-0.059211912887468826,0.7704873112528902,0.5486688914218153,1.6035521600075127,0.901327864489312,1.1235690376032283,2
1.661458814971633,-1.6036993596191198,-0.8845346226151768,1.377504737405971,-0.5682333361524396,-0.12153794774962394,3
0.048675801560288355,-0.6658614800416814,-0.38842571391006414,0.07773205744710533,0.011026216861256943,1.130512013357984,2
-1.2874720466003968,-1.2599772241429228,-0.16793286559668072,-1.3350643338125312,-0.47807620727871253,-1.3967311613730842,0
0.32623308402844997,1.6172729695121304,-0.4986721380667558,-1.1090169112109893,0.4370186507896175,-0.26734043859949325,3
0.6618837511992501,-0.6635851745087266,-0.5537953501451016,1.6035521600075127,1.1965924615507681,-0.07293711746633416,2
-0.4677098402409426,-0.9959257823201488,1.706256345067078,0.6993624696013454,0.011026216861256943,-0.8621220282568967,1
-0.6014168367787613,-1.2190037245497336,-0.11280965351833487,-0.7699457773086765,-0.9626707749749956,-0.4316575314620444,0
-1.2542758267703176,-0.16735056832454806,0.49354567934346943,1.066689531328851,-0.1828116102172563,-0.9732096403329875,0
0.19621455636064006,-0.3562839275598087,0.3281760431084319,1.6318080878327055,0.7683460994005645,-0.14005254976230574,2
1.6974213864542187,-0.6362695081132672,-0.6640417743017933,-1.5893676842392657,-0.18957339488278585,0.8782505609351942,3
1.4466055032936207,0.5997643962812691,1.2101474363619655,-0.06354758167885831,-1.3075217929170018,-1.5355906764681977,3
-1.223845958592745,0.3220551212607656,-1.546013167555327,-1.3633202616377238,-0.5073772741626739,-1.7392512986076978,0
-0.4031616350157887,0.0625562905039016,-1.490889955476981,-1.2785524781621458,1.6225848954791287,1.0333103527914045,2
